order_id,user_id,timestamp,order_date,order_category,has_availed,item_id,rating,feedback,sentiment
234,1029,2020-03-15 22:16:26,2020-03-16,Lunch,1,7,,,
235,1025,2020-03-15 23:17:26,2020-03-16,Lunch,1,12,,,
236,1045,2020-03-16 00:24:26,2020-03-16,Lunch,1,4,,,
237,1031,2020-03-16 00:47:26,2020-03-16,Lunch,1,5,3.0,Rotis are soft and curry tasted fine,neutral
238,1009,2020-03-16 01:20:26,2020-03-16,Lunch,1,4,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
239,1019,2020-03-16 01:32:26,2020-03-16,Lunch,1,9,,,
240,1036,2020-03-16 01:35:26,2020-03-16,Lunch,1,7,3.0,Food is awesome,positive
241,1046,2020-03-16 02:34:26,2020-03-16,Lunch,1,11,,,
242,1049,2020-03-16 02:42:26,2020-03-16,Lunch,1,13,2.0,Food is average and rotis were burnt,neutral
243,1024,2020-03-16 02:43:26,2020-03-16,Lunch,1,6,,,
244,1015,2020-03-16 03:22:26,2020-03-16,Lunch,1,8,,,
245,1048,2020-03-16 04:52:26,2020-03-16,Lunch,1,9,3.0,Delicious food,positive
246,1022,2020-03-16 05:21:26,2020-03-16,Lunch,1,3,,,
247,1037,2020-03-16 05:43:26,2020-03-16,Lunch,1,5,,,
248,1012,2020-03-16 06:41:26,2020-03-16,Lunch,1,5,,,
249,1016,2020-03-16 07:38:26,2020-03-16,Lunch,1,6,3.0,Nice Flavour,positive
250,1026,2020-03-16 08:04:26,2020-03-16,Lunch,1,9,,,
251,1001,2020-03-16 08:31:26,2020-03-16,Lunch,1,8,,,
52,1027,2020-03-16 10:00:26,2020-03-16,Dinner,1,3,,,
53,1016,2020-03-16 10:42:26,2020-03-16,Dinner,1,3,2.0,"no flavor, no taste",negative
54,1050,2020-03-16 10:47:26,2020-03-16,Dinner,1,12,3.0,"I had Thotakura Pappu and Sambar Rice with Bangaladumpa Fry, both are delicious",neutral
55,1025,2020-03-16 11:19:26,2020-03-16,Dinner,1,12,,,
56,1022,2020-03-16 11:42:26,2020-03-16,Dinner,1,12,3.0,Delicious food,positive
57,1014,2020-03-16 13:04:26,2020-03-16,Dinner,1,12,3.0,Homely food.. Loved it...!!,positive
58,1018,2020-03-16 13:39:26,2020-03-16,Dinner,1,3,3.0,"the taste is quite good, quantity is sufficient",neutral
252,1031,2020-03-16 16:10:26,2020-03-17,Lunch,1,14,3.0,Biryani is so divine,positive
253,1035,2020-03-16 16:59:26,2020-03-17,Lunch,1,12,,,
254,1022,2020-03-16 17:08:26,2020-03-17,Lunch,1,5,3.0,Chicken curry is good.,neutral
255,1024,2020-03-16 17:15:26,2020-03-17,Lunch,1,12,,,
256,1009,2020-03-16 20:49:26,2020-03-17,Lunch,1,5,1.0,It felt like watery sambhar there were no veggies.,neutral
257,1048,2020-03-16 21:00:26,2020-03-17,Lunch,1,7,,,
258,1020,2020-03-16 22:23:26,2020-03-17,Lunch,1,3,3.0,Good taste .....gongura rice is good,positive
259,1006,2020-03-16 22:24:26,2020-03-17,Lunch,1,2,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
260,1049,2020-03-16 23:58:26,2020-03-17,Lunch,1,2,,,
261,1025,2020-03-17 00:06:26,2020-03-17,Lunch,1,7,3.0,"the taste is quite good, quantity is sufficient",neutral
262,1010,2020-03-17 00:08:26,2020-03-17,Lunch,1,3,1.0,egg curry is salty and tasteless,neutral
263,1045,2020-03-17 00:54:26,2020-03-17,Lunch,1,5,,,
264,1029,2020-03-17 02:23:26,2020-03-17,Lunch,1,2,3.0,Chicken curry is good.,neutral
265,1007,2020-03-17 03:36:26,2020-03-17,Lunch,1,2,,,
266,1040,2020-03-17 04:58:26,2020-03-17,Lunch,1,5,2.0,I had ordered Parathas and they were very hard,neutral
267,1002,2020-03-17 06:56:26,2020-03-17,Lunch,1,12,,,
268,1008,2020-03-17 08:14:26,2020-03-17,Lunch,1,5,,,
269,1011,2020-03-17 08:38:26,2020-03-17,Lunch,1,4,3.0,flavorful,neutral
270,1039,2020-03-17 08:46:26,2020-03-17,Lunch,1,12,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
271,1027,2020-03-17 08:50:26,2020-03-17,Lunch,1,4,,,
59,1016,2020-03-17 11:04:26,2020-03-17,Dinner,1,3,,,
60,1022,2020-03-17 11:12:26,2020-03-17,Dinner,1,3,1.0,tasteless and worthless Biryani,neutral
61,1028,2020-03-17 11:17:26,2020-03-17,Dinner,1,3,,,
62,1046,2020-03-17 11:37:26,2020-03-17,Dinner,1,3,,,
63,1018,2020-03-17 12:10:26,2020-03-17,Dinner,1,3,,,
64,1025,2020-03-17 12:14:26,2020-03-17,Dinner,1,3,,,
65,1030,2020-03-17 13:26:26,2020-03-17,Dinner,1,12,,,
66,1038,2020-03-17 14:27:26,2020-03-17,Dinner,1,3,,,
67,1001,2020-03-17 14:46:26,2020-03-17,Dinner,1,12,,,
68,1012,2020-03-17 15:04:26,2020-03-17,Dinner,1,3,,,
272,1034,2020-03-17 15:12:26,2020-03-18,Lunch,1,8,3.0,Chutney is exceptionally tasty. Baingan curry also too good. ,neutral
273,1050,2020-03-17 15:16:26,2020-03-18,Lunch,1,11,,,
69,1006,2020-03-17 15:37:26,2020-03-17,Dinner,1,3,,,
274,1028,2020-03-17 16:11:26,2020-03-18,Lunch,1,10,3.0,Curry flavour is good and rotis are perfect,positive
275,1040,2020-03-17 16:13:26,2020-03-18,Lunch,1,7,,,
276,1005,2020-03-17 17:39:26,2020-03-18,Lunch,1,4,3.0,Curry flavour is good and rotis are perfect,positive
277,1026,2020-03-17 18:17:26,2020-03-18,Lunch,1,6,3.0,Egg curry is ok.,neutral
278,1004,2020-03-17 19:02:26,2020-03-18,Lunch,1,12,1.0,tasteless and worthless Biryani,neutral
279,1041,2020-03-17 20:47:26,2020-03-18,Lunch,1,13,,,
280,1032,2020-03-17 21:31:26,2020-03-18,Lunch,1,10,,,
281,1036,2020-03-17 21:38:26,2020-03-18,Lunch,1,8,3.0,"Food is delicious, not spicy and not oily.",neutral
282,1020,2020-03-17 22:55:26,2020-03-18,Lunch,1,6,2.0,Raitha served with biryani is watery. ,neutral
283,1029,2020-03-17 22:56:26,2020-03-18,Lunch,1,13,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
284,1017,2020-03-17 23:25:26,2020-03-18,Lunch,1,9,2.0,"curry is a bit oily , can be improved",neutral
285,1012,2020-03-18 00:01:26,2020-03-18,Lunch,1,13,3.0,Brinjal curry is simply delicious,neutral
286,1045,2020-03-18 01:17:26,2020-03-18,Lunch,1,9,,,
287,1002,2020-03-18 01:32:26,2020-03-18,Lunch,1,9,2.0,not satisfied with taste of food,neutral
288,1025,2020-03-18 01:45:26,2020-03-18,Lunch,1,9,,,
289,1038,2020-03-18 01:47:26,2020-03-18,Lunch,1,8,,,
290,1037,2020-03-18 01:58:26,2020-03-18,Lunch,1,10,,,
291,1023,2020-03-18 02:36:26,2020-03-18,Lunch,1,4,,,
292,1018,2020-03-18 02:45:26,2020-03-18,Lunch,1,6,,,
293,1011,2020-03-18 03:01:26,2020-03-18,Lunch,1,9,,,
294,1019,2020-03-18 03:18:26,2020-03-18,Lunch,1,11,3.0,The food is tasty and looks healthy.,neutral
295,1030,2020-03-18 03:41:26,2020-03-18,Lunch,1,8,3.0,"Sambar rice is absolutely delightful, thick and tasty",neutral
296,1010,2020-03-18 03:55:26,2020-03-18,Lunch,1,4,,,
297,1033,2020-03-18 04:09:26,2020-03-18,Lunch,1,8,,,
298,1031,2020-03-18 05:07:26,2020-03-18,Lunch,1,10,3.0,Curry flavour is good and rotis are perfect,positive
299,1039,2020-03-18 05:14:26,2020-03-18,Lunch,1,6,,,
300,1008,2020-03-18 05:42:26,2020-03-18,Lunch,1,11,,,
301,1024,2020-03-18 06:14:26,2020-03-18,Lunch,1,8,,,
302,1013,2020-03-18 06:31:26,2020-03-18,Lunch,1,4,,,
303,1022,2020-03-18 06:47:26,2020-03-18,Lunch,1,7,3.0,Homely food.. Loved it...!!,positive
304,1001,2020-03-18 07:01:26,2020-03-18,Lunch,1,4,2.0,Dal is inedible and unworthy.,neutral
305,1047,2020-03-18 07:09:26,2020-03-18,Lunch,1,4,,,
306,1009,2020-03-18 07:15:26,2020-03-18,Lunch,1,8,3.0,flavorful,neutral
307,1046,2020-03-18 07:29:26,2020-03-18,Lunch,1,8,2.0,"Biryani was really bad though. First place, the chicken pieces were almost nill and the spice level was not good. ",neutral
308,1044,2020-03-18 07:36:26,2020-03-18,Lunch,1,9,,,
309,1035,2020-03-18 07:46:26,2020-03-18,Lunch,1,7,,,
310,1014,2020-03-18 07:46:26,2020-03-18,Lunch,1,10,,,
311,1015,2020-03-18 08:01:26,2020-03-18,Lunch,1,3,3.0,Brinjal curry is simply delicious,neutral
312,1048,2020-03-18 08:07:26,2020-03-18,Lunch,1,7,,,
70,1014,2020-03-18 10:59:26,2020-03-18,Dinner,1,12,,,
71,1016,2020-03-18 11:25:26,2020-03-18,Dinner,1,12,,,
72,1020,2020-03-18 12:24:26,2020-03-18,Dinner,1,12,,,
73,1029,2020-03-18 12:52:26,2020-03-18,Dinner,1,3,3.0,Chicken curry is good.,neutral
74,1038,2020-03-18 13:31:26,2020-03-18,Dinner,1,12,3.0,Veg biryani is worth the price,neutral
75,1018,2020-03-18 13:47:26,2020-03-18,Dinner,1,3,3.0,Curry is yummy,positive
76,1001,2020-03-18 14:25:26,2020-03-18,Dinner,1,3,3.0,Loved the taste,positive
77,1032,2020-03-18 14:55:26,2020-03-18,Dinner,1,12,1.0,It felt like watery sambhar there were no veggies.,neutral
78,1025,2020-03-18 15:04:26,2020-03-18,Dinner,1,12,,,
79,1012,2020-03-18 15:05:26,2020-03-18,Dinner,1,12,3.0,Brinjal curry is simply delicious,neutral
80,1027,2020-03-18 15:35:26,2020-03-18,Dinner,1,12,,,
313,1043,2020-03-18 16:56:26,2020-03-19,Lunch,1,14,,,
314,1001,2020-03-18 17:12:26,2020-03-19,Lunch,1,7,,,
315,1050,2020-03-18 19:01:26,2020-03-19,Lunch,1,7,3.0, good and sufficient meal,neutral
316,1038,2020-03-18 19:08:26,2020-03-19,Lunch,1,7,,,
317,1003,2020-03-18 20:22:26,2020-03-19,Lunch,1,0,,,
318,1019,2020-03-18 20:53:26,2020-03-19,Lunch,1,0,,,
319,1047,2020-03-18 21:39:26,2020-03-19,Lunch,1,1,,,
320,1034,2020-03-18 23:04:26,2020-03-19,Lunch,1,3,,,
321,1012,2020-03-18 23:06:26,2020-03-19,Lunch,1,1,,,
322,1010,2020-03-18 23:07:26,2020-03-19,Lunch,1,4,,,
323,1008,2020-03-18 23:39:26,2020-03-19,Lunch,1,14,3.0,flavorful,neutral
324,1024,2020-03-19 00:22:26,2020-03-19,Lunch,1,4,1.0,paneer butter masala and roti's were pathetic,neutral
325,1016,2020-03-19 00:23:26,2020-03-19,Lunch,1,1,,,
326,1017,2020-03-19 02:35:26,2020-03-19,Lunch,1,2,,,
327,1040,2020-03-19 02:42:26,2020-03-19,Lunch,1,1,,,
328,1031,2020-03-19 03:22:26,2020-03-19,Lunch,1,12,,,
329,1002,2020-03-19 04:32:26,2020-03-19,Lunch,1,14,,,
330,1039,2020-03-19 04:33:26,2020-03-19,Lunch,1,4,3.0,Curry is yummy,positive
331,1004,2020-03-19 04:50:26,2020-03-19,Lunch,1,0,,,
332,1028,2020-03-19 04:55:26,2020-03-19,Lunch,1,4,,,
333,1041,2020-03-19 05:07:26,2020-03-19,Lunch,1,3,,,
334,1015,2020-03-19 07:40:26,2020-03-19,Lunch,1,2,1.0,completely frustrated with the taste and nature of the food,neutral
335,1009,2020-03-19 08:02:26,2020-03-19,Lunch,1,4,,,
81,1006,2020-03-19 10:05:26,2020-03-19,Dinner,1,3,,,
82,1014,2020-03-19 10:08:26,2020-03-19,Dinner,1,3,,,
83,1030,2020-03-19 10:57:26,2020-03-19,Dinner,1,3,,,
84,1046,2020-03-19 11:33:26,2020-03-19,Dinner,1,3,3.0,Chicken pieces in biryani are yummy and tasty,neutral
85,1038,2020-03-19 11:58:26,2020-03-19,Dinner,1,3,,,
86,1016,2020-03-19 12:19:26,2020-03-19,Dinner,1,12,,,
87,1020,2020-03-19 13:18:26,2020-03-19,Dinner,1,12,,,
88,1022,2020-03-19 13:19:26,2020-03-19,Dinner,1,12,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
89,1035,2020-03-19 14:07:26,2020-03-19,Dinner,1,3,,,
90,1018,2020-03-19 14:43:26,2020-03-19,Dinner,1,3,3.0,The quality of food they serve for the price is very commendable.,neutral
336,1013,2020-03-19 15:07:26,2020-03-20,Lunch,1,1,3.0,potato fry taste was super feels like homemade ,positive
337,1007,2020-03-19 15:18:26,2020-03-20,Lunch,1,1,3.0,sambar flavor is too good,neutral
91,1001,2020-03-19 15:43:26,2020-03-19,Dinner,1,12,3.0,tasty veg thali. Sambar and rasam were delicious. ,neutral
338,1016,2020-03-19 15:48:26,2020-03-20,Lunch,1,0,,,
339,1050,2020-03-19 16:05:26,2020-03-20,Lunch,1,2,,,
340,1010,2020-03-19 16:08:26,2020-03-20,Lunch,1,2,1.0,Worst curry ever seen didn't have any salt and huge amount of oil in that,neutral
341,1041,2020-03-19 17:53:26,2020-03-20,Lunch,1,1,2.0,"just average, rice should have been boiled little more",neutral
342,1025,2020-03-19 18:08:26,2020-03-20,Lunch,1,0,,,
343,1048,2020-03-19 18:39:26,2020-03-20,Lunch,1,2,2.0,not satisfied with taste of food,neutral
344,1004,2020-03-19 18:45:26,2020-03-20,Lunch,1,1,3.0,"I really liked dal, sambar, rasam.",neutral
345,1019,2020-03-19 18:58:26,2020-03-20,Lunch,1,1,2.0,"Chicken is not well cooked , it tasted a bit raw , quality can be improved",neutral
346,1037,2020-03-19 19:14:26,2020-03-20,Lunch,1,1,,,
347,1014,2020-03-19 19:15:26,2020-03-20,Lunch,1,0,2.0,I had ordered Parathas and they were very hard,neutral
348,1001,2020-03-19 19:44:26,2020-03-20,Lunch,1,1,,,
349,1045,2020-03-19 20:09:26,2020-03-20,Lunch,1,2,1.0,"roti isn’t hot, and the chicken curry served had a peculiar odor.",neutral
350,1017,2020-03-19 21:13:26,2020-03-20,Lunch,1,1,3.0,Curry is good and Roti's are also fine,neutral
351,1044,2020-03-19 21:57:26,2020-03-20,Lunch,1,1,2.0,I had ordered Parathas and they were very hard,neutral
352,1008,2020-03-19 22:26:26,2020-03-20,Lunch,1,1,,,
353,1015,2020-03-19 22:55:26,2020-03-20,Lunch,1,2,3.0,Egg curry is ok.,neutral
354,1036,2020-03-19 22:55:26,2020-03-20,Lunch,1,0,,,
355,1043,2020-03-19 23:01:26,2020-03-20,Lunch,1,0,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
356,1028,2020-03-19 23:13:26,2020-03-20,Lunch,1,0,,,
357,1026,2020-03-19 23:45:26,2020-03-20,Lunch,1,0,,,
358,1029,2020-03-20 00:20:26,2020-03-20,Lunch,1,1,,,
359,1046,2020-03-20 00:49:26,2020-03-20,Lunch,1,2,3.0,Egg curry is ok.,neutral
360,1032,2020-03-20 01:16:26,2020-03-20,Lunch,1,2,,,
361,1020,2020-03-20 02:04:26,2020-03-20,Lunch,1,0,,,
362,1035,2020-03-20 02:17:26,2020-03-20,Lunch,1,0,,,
363,1005,2020-03-20 02:25:26,2020-03-20,Lunch,1,0,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
364,1021,2020-03-20 02:46:26,2020-03-20,Lunch,1,1,,,
365,1040,2020-03-20 03:01:26,2020-03-20,Lunch,1,0,3.0,Curd rice is well mixed and tasted so good ,neutral
366,1042,2020-03-20 03:59:26,2020-03-20,Lunch,1,2,1.0,It felt like watery sambhar there were no veggies.,neutral
367,1024,2020-03-20 04:00:26,2020-03-20,Lunch,1,0,,,
368,1012,2020-03-20 04:41:26,2020-03-20,Lunch,1,0,2.0,Veg biryani was okay. It was not bad but not the good biryanis you would remember for long. Had very less vegetables in it but adequate Masala. A little too spicy for me. ,neutral
369,1018,2020-03-20 04:48:26,2020-03-20,Lunch,1,2,3.0,"Dal is really good , curry is OK , overall its edible but can be improved",neutral
370,1011,2020-03-20 04:58:26,2020-03-20,Lunch,1,2,,,
371,1038,2020-03-20 05:38:26,2020-03-20,Lunch,1,0,2.0,Quantity was very less for chicken curry,neutral
372,1023,2020-03-20 05:48:26,2020-03-20,Lunch,1,2,,,
373,1049,2020-03-20 05:55:26,2020-03-20,Lunch,1,1,,,
374,1027,2020-03-20 06:28:26,2020-03-20,Lunch,1,2,1.0,Paneer Curry tasted awful and smelled bad.,negative
375,1022,2020-03-20 07:06:26,2020-03-20,Lunch,1,1,3.0, good and sufficient meal,neutral
376,1003,2020-03-20 07:22:26,2020-03-20,Lunch,1,2,3.0,food is delectable,positive
377,1002,2020-03-20 07:30:26,2020-03-20,Lunch,1,1,3.0,Loved the taste,positive
378,1039,2020-03-20 07:47:26,2020-03-20,Lunch,1,0,,,
379,1009,2020-03-20 08:19:26,2020-03-20,Lunch,1,1,3.0,"Sambar rice is absolutely delightful, thick and tasty",neutral
380,1034,2020-03-20 08:55:26,2020-03-20,Lunch,1,2,2.0,not satisfied with taste of food,neutral
92,1020,2020-03-20 10:14:26,2020-03-20,Dinner,1,12,3.0,"Sambar rice is absolutely delightful, thick and tasty",neutral
93,1001,2020-03-20 10:24:26,2020-03-20,Dinner,1,12,2.0,Veg biryani was okay. It was not bad but not the good biryanis you would remember for long. Had very less vegetables in it but adequate Masala. A little too spicy for me. ,neutral
94,1035,2020-03-20 10:45:26,2020-03-20,Dinner,1,3,,,
95,1002,2020-03-20 10:47:26,2020-03-20,Dinner,1,12,2.0,The taste of roti became worse,neutral
96,1029,2020-03-20 10:50:26,2020-03-20,Dinner,1,3,1.0,tasteless and worthless Biryani,neutral
97,1032,2020-03-20 13:15:26,2020-03-20,Dinner,1,12,,,
98,1050,2020-03-20 14:33:26,2020-03-20,Dinner,1,3,,,
99,1038,2020-03-20 14:48:26,2020-03-20,Dinner,1,3,,,
381,1007,2020-03-22 15:59:26,2020-03-23,Lunch,1,8,3.0,The quality of food they serve for the price is very commendable.,neutral
382,1045,2020-03-22 16:04:26,2020-03-23,Lunch,1,10,,,
383,1037,2020-03-22 16:09:26,2020-03-23,Lunch,1,13,,,
384,1010,2020-03-22 16:25:26,2020-03-23,Lunch,1,10,,,
385,1025,2020-03-22 16:39:26,2020-03-23,Lunch,1,12,1.0,egg curry is salty and tasteless,neutral
386,1038,2020-03-22 17:58:26,2020-03-23,Lunch,1,3,3.0,perfect veggie food. Absolutely loved the spicy tangy food,positive
387,1040,2020-03-22 18:39:26,2020-03-23,Lunch,1,4,,,
388,1036,2020-03-22 19:10:26,2020-03-23,Lunch,1,3,,,
389,1001,2020-03-22 19:27:26,2020-03-23,Lunch,1,7,1.0,The food was not good at all. No balance in the flavours and the chicken smells raw.,neutral
390,1042,2020-03-22 19:29:26,2020-03-23,Lunch,1,12,1.0, paneer biryani taste was worst,negative
391,1047,2020-03-22 19:40:26,2020-03-23,Lunch,1,3,3.0,"Paneer curry was much better than last time , just the right amount of spice",neutral
392,1002,2020-03-22 19:46:26,2020-03-23,Lunch,1,12,3.0,Curry was tasty with good amount of paneer,neutral
393,1046,2020-03-22 19:58:26,2020-03-23,Lunch,1,9,,,
394,1009,2020-03-22 20:06:26,2020-03-23,Lunch,1,6,,,
395,1050,2020-03-22 20:18:26,2020-03-23,Lunch,1,11,2.0,"no flavor, no taste",negative
396,1032,2020-03-22 20:35:26,2020-03-23,Lunch,1,6,,,
397,1015,2020-03-22 20:53:26,2020-03-23,Lunch,1,7,,,
398,1031,2020-03-22 21:11:26,2020-03-23,Lunch,1,3,,,
399,1014,2020-03-22 21:42:26,2020-03-23,Lunch,1,3,3.0,Delicious food,positive
400,1008,2020-03-22 22:04:26,2020-03-23,Lunch,1,12,3.0,perfect veggie food. Absolutely loved the spicy tangy food,positive
401,1029,2020-03-22 22:13:26,2020-03-23,Lunch,1,8,1.0,Bad unhygienic tasteless food,negative
402,1026,2020-03-22 23:19:26,2020-03-23,Lunch,1,6,3.0,sambar flavor is too good,neutral
403,1044,2020-03-22 23:36:26,2020-03-23,Lunch,1,9,3.0,Food is tasty and delicious,neutral
404,1004,2020-03-23 00:14:26,2020-03-23,Lunch,1,7,,,
405,1018,2020-03-23 00:59:26,2020-03-23,Lunch,1,9,3.0,veg biryani was really good.,neutral
406,1041,2020-03-23 01:13:26,2020-03-23,Lunch,1,12,,,
407,1049,2020-03-23 01:24:26,2020-03-23,Lunch,1,4,3.0,"Dal is good , rasam is ok ",positive
408,1028,2020-03-23 02:33:26,2020-03-23,Lunch,1,7,,,
409,1016,2020-03-23 03:45:26,2020-03-23,Lunch,1,6,,,
410,1019,2020-03-23 04:50:26,2020-03-23,Lunch,1,11,2.0,curd was not at all good. rasam and curry were avg. remaining items were good,neutral
411,1006,2020-03-23 04:57:26,2020-03-23,Lunch,1,4,,,
412,1011,2020-03-23 05:29:26,2020-03-23,Lunch,1,6,3.0,"I really liked dal, sambar, rasam.",neutral
413,1043,2020-03-23 06:09:26,2020-03-23,Lunch,1,4,3.0,Biryani is so divine,positive
414,1003,2020-03-23 07:08:26,2020-03-23,Lunch,1,10,2.0,"Chicken is not well cooked , it tasted a bit raw , quality can be improved",neutral
415,1048,2020-03-23 07:13:26,2020-03-23,Lunch,1,7,,,
416,1020,2020-03-23 07:29:26,2020-03-23,Lunch,1,6,1.0,egg curry tasted horrible and pungent,neutral
417,1022,2020-03-23 08:02:26,2020-03-23,Lunch,1,3,,,
100,1029,2020-03-23 10:45:26,2020-03-23,Dinner,1,12,2.0,the quantity of pulao and chicken curry was completely less compared to their starting time.,neutral
101,1002,2020-03-23 10:56:26,2020-03-23,Dinner,1,12,1.0,Paneer Curry tasted awful and smelled bad.,negative
102,1030,2020-03-23 11:47:26,2020-03-23,Dinner,1,12,3.0,Curry was tasty with good amount of paneer,neutral
103,1025,2020-03-23 12:30:26,2020-03-23,Dinner,1,12,2.0,"Chicken biryani is not mixed well , either its all rice or too much masala and pieces arent well cooked",neutral
104,1014,2020-03-23 12:40:26,2020-03-23,Dinner,1,3,,,
105,1038,2020-03-23 13:56:26,2020-03-23,Dinner,1,12,3.0,Food is tasty and delicious,neutral
106,1020,2020-03-23 14:00:26,2020-03-23,Dinner,1,3,,,
107,1028,2020-03-23 14:54:26,2020-03-23,Dinner,1,12,3.0,Whole meal is appetizing,neutral
108,1032,2020-03-23 15:10:26,2020-03-23,Dinner,1,3,3.0,The food is tasty and looks healthy.,neutral
418,1021,2020-03-23 15:27:26,2020-03-24,Lunch,1,1,1.0,completely frustrated with the taste and nature of the food,neutral
419,1006,2020-03-23 16:06:26,2020-03-24,Lunch,1,2,3.0,"I had Thotakura Pappu and Sambar Rice with Bangaladumpa Fry, both are delicious",neutral
420,1022,2020-03-23 16:55:26,2020-03-24,Lunch,1,14,,,
421,1049,2020-03-23 21:35:26,2020-03-24,Lunch,1,7,2.0,not satisfied with taste of food,neutral
422,1007,2020-03-23 22:12:26,2020-03-24,Lunch,1,4,3.0,Whole meal is appetizing,neutral
423,1008,2020-03-23 23:20:26,2020-03-24,Lunch,1,7,,,
424,1012,2020-03-23 23:36:26,2020-03-24,Lunch,1,12,,,
425,1042,2020-03-23 23:44:26,2020-03-24,Lunch,1,4,1.0,tasteless and worthless Biryani,neutral
426,1009,2020-03-23 23:58:26,2020-03-24,Lunch,1,1,,,
427,1035,2020-03-24 00:28:26,2020-03-24,Lunch,1,3,,,
428,1048,2020-03-24 00:54:26,2020-03-24,Lunch,1,3,,,
429,1019,2020-03-24 02:39:26,2020-03-24,Lunch,1,5,,,
430,1011,2020-03-24 03:37:26,2020-03-24,Lunch,1,7,3.0,Thali is simple and tasty.,neutral
431,1015,2020-03-24 04:17:26,2020-03-24,Lunch,1,5,3.0,tasty veg thali. Sambar and rasam were delicious. ,neutral
432,1038,2020-03-24 04:26:26,2020-03-24,Lunch,1,14,1.0,Worst curry ever seen didn't have any salt and huge amount of oil in that,neutral
433,1043,2020-03-24 04:56:26,2020-03-24,Lunch,1,14,3.0,The quality of food they serve for the price is very commendable.,neutral
434,1016,2020-03-24 05:12:26,2020-03-24,Lunch,1,7,3.0,Thali is simple and tasty.,neutral
435,1013,2020-03-24 05:21:26,2020-03-24,Lunch,1,3,,,
436,1032,2020-03-24 05:23:26,2020-03-24,Lunch,1,3,3.0,"Dal is good , rasam is ok ",positive
437,1005,2020-03-24 05:51:26,2020-03-24,Lunch,1,3,,,
438,1001,2020-03-24 06:44:26,2020-03-24,Lunch,1,3,,,
439,1050,2020-03-24 06:49:26,2020-03-24,Lunch,1,7,,,
440,1028,2020-03-24 07:00:26,2020-03-24,Lunch,1,12,3.0,Food is awesome,positive
441,1036,2020-03-24 07:12:26,2020-03-24,Lunch,1,1,1.0,"roti isn’t hot, and the chicken curry served had a peculiar odor.",neutral
